,Zipcode,Cluster8Assignment
1862,08051,5
1863,08052,5
1864,08053,8
1865,08054,8
1866,08055,7
1867,08057,8
1868,08059,6
1869,08060,5
1870,08062,7
1871,08063,6
1872,08065,5
1873,08066,3
1874,08067,6
1875,08068,5
1876,08069,3
1877,08070,6
1878,08071,6
1879,08073,8
1880,08075,5
1881,08077,7
1882,08078,5
1883,08079,3
1884,08080,7
1885,08081,6
1886,08083,6
1887,08084,5
1888,08085,7
1889,08086,5
1890,08087,7
1891,08088,7
1892,08089,6
1893,08090,7
1894,08091,6
1895,08092,6
1896,08093,5
1897,08094,6
1898,08096,5
1899,08097,6
1900,08098,7
1901,08099,5
1902,08101,3
1903,08102,3
1904,08103,3
1905,08104,3
1906,08105,3
1907,08106,6
1908,08107,5
1909,08108,7
1910,08109,5
1911,08110,3
1912,08201,5
1913,08202,8
1914,08203,8
1915,08204,6
1916,08205,5
1917,08210,7
1918,08212,8
1919,08214,7
1920,08215,1
1921,08219,6
1922,08221,7
1923,08223,7
1924,08225,7
1925,08226,8
1926,08230,7
1927,08231,6
1928,08232,1
1929,08234,5
1930,08240,7
1931,08241,7
1932,08242,6
1933,08243,8
1934,08244,5
1935,08247,8
1936,08251,6
1937,08260,8
1938,08270,1
1939,08302,1
1940,08311,6
1941,08312,6
1942,08314,6
1943,08317,6
1944,08318,7
1945,08322,6
1946,08323,7
1947,08328,6
1948,08330,5
1949,08332,3
1950,08341,1
1951,08343,7
1952,08344,6
1953,08345,6
1954,08346,6
1955,08349,6
1956,08352,6
1957,08353,6
1958,08360,1
1959,08361,6
1960,08362,2
1961,08401,3
1962,08402,8
1963,08403,8
1964,08404,3
1965,08406,8
1966,08501,7
1967,08502,8
1968,08505,5
1969,08510,7
1970,08511,5
1971,08512,7
1972,08514,7
1973,08515,3
1974,08518,5
1975,08520,8
1976,08525,8
1977,08527,7
1978,08528,8
1979,08530,7
1980,08533,7
1981,08534,8
1982,08536,8
1983,08540,8
1984,08542,5
1985,08543,8
1986,08544,8
1987,08550,8
1988,08551,7
1989,08553,7
1990,08554,8
1991,08555,8
1992,08556,7
1993,08558,8
1994,08560,8
1995,08562,6
1996,08608,3
1997,08609,3
1998,08610,5
1999,08611,3
2000,08618,3
2001,08619,5
2002,08628,5
2003,08629,3
2004,08638,3
2005,08640,6
2006,08641,5
2007,08648,8
2008,08650,7
2009,08690,7
2010,08691,7
2011,08701,8
2012,08720,7
2013,08721,7
2014,08722,7
2015,08723,7
2016,08724,7
2017,08730,7
2018,08731,7
2019,08732,7
2020,08733,5
2021,08734,7
2022,08735,8
2023,08736,7
2024,08738,8
2025,08739,8
2026,08740,7
2027,08741,7
2028,08742,7
2029,08750,8
2030,08751,8
2031,08752,8
2032,08753,7
2033,08754,7
2034,08755,7
2035,08757,6
2036,08758,7
2037,08759,6
2038,08801,7
2039,08802,7
2040,08804,7
2041,08805,4
2042,08807,7
2043,08809,8
2044,08810,8
2045,08812,8
2046,08816,7
2047,08817,8
2048,08818,8
2049,08820,8
2050,08822,7
2051,08823,8
2052,08824,7
2053,08825,7
2054,08826,7
2055,08827,7
2056,08828,5
2057,08829,7
2058,08830,8
2059,08831,8
2060,08832,4
2061,08833,8
2062,08835,8
2063,08836,7
2064,08837,8
2065,08840,8
2066,08844,7
2067,08846,8
2068,08848,7
2069,08850,7
2070,08852,8
2071,08853,7
2072,08854,8
2073,08855,3
2074,08857,8
2075,08858,8
2076,08859,8
2077,08861,4
2078,08862,4
2079,08863,8
2080,08865,5
2081,08867,7
2082,08869,8
2083,08872,8
2084,08873,8
2085,08875,5
2086,08876,8
2087,08879,5
2088,08880,8
2089,08882,8
2090,08884,7
2091,08886,7
2092,08887,7
2093,08888,7
2094,08889,8
2095,08901,4
2096,08902,8
2097,08903,4
2098,08904,5
2099,10001,4
2100,10002,4
2101,10003,4
2102,10006,4
2103,10008,4
2104,10009,4
2105,10010,4
2106,10011,4
2107,10012,4
2108,10013,4
2109,10014,4
2110,10016,4
2111,10017,6
2112,10018,4
2113,10019,4
2114,10021,4
2115,10022,4
2116,10023,4
2117,10024,4
2118,10025,4
2119,10026,4
2120,10027,4
2121,10028,4
2122,10029,4
2123,10030,4
2124,10031,6
2125,10032,4
2126,10033,4
2127,10034,4
2128,10035,4
2129,10036,4
2130,10037,4
2131,10038,4
2132,10039,4
2133,10040,4
2134,10044,4
2135,10065,4
2136,10069,4
2137,10075,4
2138,10101,4
2139,10108,4
2140,10113,4
2141,10116,4
2142,10128,4
2143,10129,4
2144,10150,4
2145,10156,4
2146,10159,4
2147,10162,4
2148,10163,4
2149,10268,4
2150,10272,4
2151,10274,4
2152,10276,4
2153,10280,4
2154,10282,4
2155,10301,4
2156,10302,4
2157,10303,4
2158,10304,4
2159,10305,4
2160,10306,8
2161,10307,8
2162,10308,8
2163,10309,8
2164,10310,4
2165,10312,7
2166,10314,8
2167,10451,4
2168,10452,4
2169,10453,4
2170,10454,4
2171,10455,4
2172,10456,4
2173,10457,4
2174,10458,4
2175,10459,4
2176,10460,4
2177,10461,4
2178,10462,4
2179,10463,4
2180,10464,6
2181,10465,4
2182,10466,3
2183,10467,4
2184,10468,4
2185,10469,4
2186,10470,4
2187,10471,4
2188,10472,4
2189,10473,4
2190,10474,4
2191,10475,4
2192,10502,8
2193,10504,8
2194,10506,8
2195,10507,6
2196,10509,7
2197,10510,8
2198,10511,8
2199,10512,7
2200,10514,8
2201,10516,7
2202,10517,8
2203,10519,8
2204,10520,7
2205,10522,8
2206,10523,8
2207,10524,7
2208,10526,8
2209,10527,7
2210,10528,8
2211,10530,8
2212,10532,7
2213,10533,8
2214,10535,7
2215,10536,8
2216,10537,7
2217,10538,8
2218,10540,8
2219,10541,7
2220,10542,7
2221,10543,8
2222,10546,8
2223,10548,6
2224,10549,4
2225,10550,3
2226,10552,5
2227,10553,3
2228,10562,4
2229,10566,4
2230,10567,7
2231,10570,8
2232,10573,4
2233,10576,8
2234,10577,5
2235,10579,7
2236,10580,8
2237,10583,8
2238,10587,7
2239,10588,8
2240,10589,8
2241,10590,8
2242,10591,8
2243,10594,8
2244,10595,5
2245,10596,8
2246,10597,8
2247,10598,7
2248,10601,4
2249,10602,4
2250,10603,8
2251,10604,4
2252,10605,8
2253,10606,8
2254,10607,7
2255,10701,6
2256,10702,4
2257,10703,4
2258,10704,4
2259,10705,4
2260,10706,8
2261,10707,8
2262,10708,8
2263,10709,8
2264,10710,8
2265,10801,4
2266,10802,4
2267,10803,8
2268,10804,8
2269,10805,4
2270,10901,8
2271,10913,8
2272,10914,7
2273,10916,7
2274,10917,8
2275,10918,8
2276,10919,7
2277,10920,7
2278,10921,7
2279,10922,6
2280,10923,8
2281,10924,7
2282,10925,7
2283,10926,8
2284,10927,4
2285,10928,5
2286,10930,8
2287,10931,3
2288,10933,7
2289,10940,4
2290,10941,5
2291,10949,7
2292,10950,8
2293,10952,8
2294,10953,7
2295,10954,8
2296,10956,7
2297,10960,5
2298,10962,7
2299,10963,6
2300,10964,7
2301,10965,7
2302,10968,8
2303,10969,8
2304,10970,8
2305,10973,7
2306,10974,7
2307,10975,7
2308,10976,8
2309,10977,8
2310,10980,7
2311,10981,7
2312,10982,7
2313,10983,7
2314,10984,7
2315,10989,8
2316,10990,7
2317,10992,7
2318,10993,8
2319,10994,8
2320,10996,5
2321,11001,8
2322,11002,8
2323,11003,8
2324,11004,8
2325,11005,8
2326,11010,8
2327,11020,8
2328,11021,8
2329,11022,4
2330,11023,8
2331,11024,8
2332,11030,8
2333,11040,8
2334,11050,8
2335,11096,4
2336,11101,6
2337,11102,4
2338,11103,4
2339,11104,4
2340,11105,4
2341,11106,4
2342,11109,4
2343,11201,4
2344,11202,4
2345,11203,6
2346,11204,4
2347,11205,4
2348,11206,4
2349,11207,6
2350,11208,4
2351,11209,4
2352,11210,4
2353,11211,4
2354,11212,4
2355,11213,4
2356,11214,4
2357,11215,4
2358,11216,4
2359,11217,4
2360,11218,4
2361,11219,4
2362,11220,4
2363,11221,4
2364,11222,4
2365,11223,4
2366,11224,4
2367,11225,6
2368,11226,4
2369,11228,6
2370,11229,4
2371,11230,4
2372,11231,4
2373,11232,2
2374,11233,4
2375,11234,4
2376,11235,6
2377,11236,3
2378,11237,4
2379,11238,4
2380,11239,4
2381,11243,4
2382,11247,4
2383,11249,4
2384,11352,4
2385,11354,4
2386,11355,4
2387,11356,4
2388,11357,8
2389,11358,8
2390,11360,8
2391,11361,8
2392,11362,8
2393,11363,8
2394,11364,8
2395,11365,8
2396,11366,8
2397,11367,4
2398,11368,6
2399,11369,4
2400,11370,4
2401,11371,6
2402,11372,4
2403,11373,4
2404,11374,4
2405,11375,4
2406,11377,4
2407,11378,5
2408,11379,4
2409,11380,4
2410,11385,4
2411,11386,4
2412,11411,3
2413,11412,3
2414,11413,3
2415,11414,4
2416,11415,4
2417,11416,4
2418,11417,6
2419,11418,4
2420,11419,4
2421,11420,4
2422,11421,4
2423,11422,3
2424,11423,4
2425,11426,8
2426,11427,4
2427,11428,4
2428,11429,3
2429,11430,6
2430,11432,4
2431,11433,3
2432,11434,3
2433,11435,4
2434,11436,3
2435,11439,8
2436,11501,8
2437,11507,8
2438,11509,8
2439,11510,8
2440,11514,8
2441,11516,8
2442,11518,8
2443,11520,4
2444,11530,5
2445,11542,8
2446,11545,8
2447,11547,8
2448,11548,8
2449,11550,4
2450,11551,4
2451,11552,8
2452,11553,3
2453,11554,8
2454,11557,8
2455,11558,8
2456,11559,8
2457,11560,8
2458,11561,8
2459,11563,8
2460,11565,7
2461,11566,7
2462,11568,5
2463,11569,8
2464,11570,8
2465,11571,4
2466,11572,7
2467,11575,3
2468,11576,8
2469,11577,7
2470,11579,8
2471,11580,8
2472,11581,8
2473,11582,8
2474,11590,8
2475,11596,8
2476,11598,8
2477,11691,4
2478,11692,3
2479,11693,4
2480,11694,5
2481,11697,6
2482,11701,8
2483,11702,7
2484,11703,8
2485,11704,8
2486,11705,7
2487,11706,8
2488,11709,8
2489,11710,7
2490,11713,7
2491,11714,7
2492,11715,7
2493,11716,8
2494,11717,2
2495,11718,7
2496,11719,8
2497,11720,7
2498,11721,8
2499,11722,2
2500,11724,8
2501,11725,7
2502,11726,8
2503,11727,8
2504,11729,8
2505,11730,7
2506,11731,7
2507,11732,8
2508,11733,8
2509,11735,8
2510,11738,7
2511,11739,8
2512,11740,7
2513,11741,8
2514,11742,8
2515,11743,8
2516,11746,7
2517,11747,8
2518,11749,8
2519,11751,7
2520,11752,7
2521,11753,7
2522,11754,7
2523,11755,7
2524,11756,7
2525,11757,8
2526,11758,7
2527,11762,7
2528,11763,8
2529,11764,7
2530,11765,8
2531,11766,7
2532,11767,7
2533,11768,8
2534,11769,7
2535,11770,6
2536,11771,8
2537,11772,8
2538,11776,7
2539,11777,7
2540,11778,7
2541,11779,7
2542,11780,7
2543,11782,7
2544,11783,7
2545,11784,7
2546,11786,7
2547,11787,7
2548,11788,7
2549,11789,7
2550,11790,7
2551,11791,7
2552,11792,7
2553,11793,7
2554,11795,7
2555,11796,7
2556,11797,8
2557,11798,3
2558,11801,8
2559,11802,8
2560,11803,7
2561,11804,7
2562,11901,8
2563,11930,8
2564,11932,8
2565,11933,6
2566,11934,7
2567,11935,8
2568,11937,8
2569,11940,7
2570,11944,4
2571,11946,8
2572,11949,7
2573,11950,6
2574,11951,6
2575,11952,8
2576,11953,8
2577,11954,8
2578,11955,8
2579,11959,7
2580,11960,8
2581,11961,8
2582,11963,8
2583,11964,8
2584,11967,7
2585,11968,8
2586,11969,8
2587,11971,8
2588,11975,8
2589,11977,8
2590,11978,8
2591,11980,7
2592,12007,6
2593,12008,5
2594,12009,7
2595,12010,5
2596,12015,6
2597,12019,7
2598,12020,6
2599,12023,7
2600,12025,6
2601,12027,6
2602,12028,7
2603,12029,7
2604,12031,6
2605,12032,6
2606,12033,6
2607,12041,6
2608,12042,6
2609,12043,5
2610,12047,5
2611,12051,6
2612,12052,7
2613,12053,6
2614,12054,7
2615,12056,6
2616,12057,6
2617,12059,7
2618,12061,7
2619,12062,6
2620,12063,6
2621,12064,6
2622,12065,7
2623,12066,6
2624,12068,6
2625,12070,6
2626,12071,6
2627,12072,6
2628,12074,7
2629,12075,6
2630,12076,6
2631,12077,7
2632,12078,5
2633,12084,5
2634,12085,6
2635,12087,6
2636,12090,6
2637,12094,6
2638,12095,5
2639,12106,7
2640,12108,6
2641,12110,7
2642,12115,7
2643,12117,6
2644,12118,5
2645,12120,7
2646,12121,6
2647,12122,6
2648,12123,5
2649,12125,6
2650,12130,6
2651,12134,6
2652,12138,6
2653,12140,6
2654,12143,6
2655,12144,5
2656,12148,7
2657,12149,6
2658,12151,5
2659,12153,6
2660,12154,6
2661,12156,7
2662,12158,6
2663,12159,5
2664,12165,7
2665,12168,6
2666,12170,6
2667,12173,6
2668,12176,6
2669,12180,5
2670,12181,3
2671,12182,5
2672,12183,5
2673,12186,7
2674,12188,5
2675,12189,5
2676,12190,6
2677,12193,7
2678,12196,6
2679,12198,6
2680,12201,6
2681,12202,3
2682,12203,5
2683,12204,3
2684,12205,6
2685,12206,3
2686,12207,3
2687,12208,5
2688,12209,5
2689,12210,4
2690,12211,7
2691,12220,5
2692,12301,3
2693,12302,6
2694,12303,6
2695,12304,5
2696,12305,3
2697,12306,6
2698,12307,3
2699,12308,5
2700,12309,7
2701,12401,5
2702,12402,5
2703,12407,6
2704,12409,7
2705,12411,6
2706,12414,5
2707,12418,6
2708,12427,6
2709,12428,5
2710,12429,6
2711,12433,6
2712,12434,6
2713,12435,6
2714,12438,6
2715,12440,6
2716,12443,7
2717,12446,6
2718,12449,6
2719,12451,6
2720,12453,6
2721,12454,6
2722,12456,6
2723,12458,6
2724,12461,7
2725,12463,6
2726,12464,6
2727,12465,6
2728,12466,6
2729,12470,6
2730,12474,6
2731,12477,6
2732,12484,7
2733,12486,6
2734,12489,6
2735,12498,7
2736,12503,6
2737,12507,5
2738,12508,5
2739,12513,6
2740,12514,7
2741,12515,6
2742,12517,6
2743,12518,7
2744,12520,7
2745,12522,6
2746,12523,6
2747,12524,5
2748,12525,7
2749,12526,6
2750,12527,8
2751,12528,5
2752,12529,7
2753,12531,7
2754,12533,7
2755,12534,5
2756,12538,6
2757,12540,7
2758,12541,6
2759,12542,7
2760,12543,5
2761,12545,7
2762,12546,6
2763,12547,6
2764,12548,1
2765,12549,7
2766,12550,4
2767,12551,3
2768,12553,8
2769,12561,5
2770,12563,7
2771,12564,7
2772,12566,7
2773,12567,7
2774,12569,7
2775,12570,7
2776,12571,7
2777,12572,7
2778,12575,7
2779,12578,6
2780,12580,7
2781,12581,7
2782,12582,6
2783,12583,6
2784,12584,5
2785,12585,7
2786,12586,7
2787,12589,7
2788,12590,5
2789,12592,5
2790,12594,6
2791,12601,5
2792,12602,4
2793,12603,7
2794,12701,3
2795,12720,6
2796,12722,6
2797,12724,6
2798,12733,1
2799,12736,6
2800,12737,6
2801,12745,6
2802,12746,6
2803,12749,6
2804,12751,5
2805,12752,6
2806,12754,5
2807,12758,6
2808,12763,6
2809,12764,6
2810,12765,6
2811,12768,5
2812,12771,5
2813,12775,6
2814,12785,6
2815,12787,6
2816,12788,5
2817,12789,5
2818,12790,6
2819,12801,5
2820,12803,6
2821,12804,5
2822,12808,6
2823,12809,6
2824,12810,6
2825,12812,6
2826,12814,6
2827,12816,6
2828,12817,6
2829,12819,6
2830,12821,6
2831,12822,6
2832,12823,6
2833,12828,6
2834,12831,6
2835,12833,5
2836,12834,6
2837,12835,6
2838,12838,6
2839,12839,5
2840,12844,7
2841,12845,6
2842,12846,6
2843,12847,6
2844,12849,6
2845,12850,6
2846,12851,6
2847,12859,6
2848,12863,6
2849,12865,6
2850,12866,5
2851,12871,6
2852,12873,7
2853,12883,6
2854,12885,6
2855,12886,6
2856,12887,6
2857,12901,5
2858,12903,5
2859,12917,6
2860,12921,6
2861,12922,6
2862,12923,6
2863,12928,6
2864,12930,6
2865,12937,6
2866,12941,6
2867,12942,6
2868,12944,6
2869,12945,5
2870,12946,5
2871,12950,6
2872,12953,5
2873,12956,6
2874,12959,6
2875,12962,6
2876,12965,6
2877,12966,6
2878,12969,6
2879,12972,6
2880,12976,6
2881,12978,6
2882,12979,6
2883,12983,5
2884,12986,6
2885,12992,6
2886,12996,6
2887,12997,6
2888,13020,6
2889,13021,5
2890,13027,6
2891,13029,6
2892,13030,6
2893,13031,6
2894,13033,6
2895,13034,6
2896,13035,7
2897,13036,6
2898,13039,6
2899,13041,6
2900,13044,6
2901,13045,5
2902,13053,5
2903,13057,5
2904,13060,6
2905,13061,5
2906,13063,6
2907,13066,7
2908,13068,5
2909,13069,6
2910,13071,6
2911,13072,6
2912,13073,6
2913,13074,6
2914,13076,6
2915,13077,6
2916,13078,7
2917,13082,6
2918,13084,6
2919,13087,6
2920,13088,5
2921,13089,6
2922,13090,6
2923,13092,6
2924,13101,6
2925,13104,7
2926,13108,6
2927,13110,7
2928,13112,6
2929,13114,6
2930,13116,6
2931,13117,6
2932,13118,6
2933,13120,1
2934,13122,7
2935,13126,5
2936,13131,6
2937,13132,6
2938,13135,6
2939,13140,6
2940,13141,7
2941,13142,6
2942,13143,6
2943,13145,6
2944,13146,6
2945,13147,6
2946,13148,5
2947,13152,7
2948,13156,6
2949,13157,6
2950,13158,6
2951,13159,6
2952,13164,6
2953,13165,6
2954,13166,6
2955,13202,3
2956,13203,3
2957,13204,3
2958,13205,3
2959,13206,5
2960,13207,5
2961,13208,5
2962,13209,5
2963,13210,5
2964,13211,6
2965,13212,5
2966,13214,5
2967,13215,7
2968,13217,3
2969,13218,4
2970,13219,6
2971,13220,6
2972,13224,3
2973,13301,6
2974,13304,6
2975,13308,6
2976,13316,6
2977,13317,6
2978,13318,6
2979,13319,7
2980,13321,5
2981,13323,5
2982,13324,6
2983,13327,6
2984,13328,5
2985,13329,6
2986,13335,6
2987,13337,6
2988,13339,6
2989,13340,6
2990,13343,6
2991,13345,6
2992,13346,5
2993,13348,6
2994,13350,6
2995,13357,6
2996,13363,6
2997,13365,5
2998,13402,6
2999,13403,6
3000,13406,6
3001,13407,6
3002,13413,5
3003,13417,5
3004,13420,6
3005,13424,6
3006,13425,6
3007,13428,6
3008,13437,6
3009,13438,6
3010,13439,6
3011,13440,6
3012,13441,3
3013,13452,6
3014,13454,6
3015,13456,6
3016,13460,6
3017,13469,6
3018,13470,6
3019,13471,6
3020,13473,6
3021,13480,6
3022,13486,6
3023,13488,6
3024,13490,6
3025,13491,6
3026,13492,5
3027,13495,6
3028,13501,6
3029,13502,6
3030,13601,5
3031,13603,5
3032,13606,6
3033,13608,6
3034,13615,6
3035,13616,6
3036,13617,5
3037,13619,6
3038,13621,6
3039,13625,6
3040,13635,6
3041,13637,5
3042,13638,6
3043,13642,6
3044,13646,6
3045,13651,6
3046,13654,6
3047,13655,3
3048,13658,6
3049,13662,5
3050,13667,6
3051,13668,6
3052,13669,5
3053,13673,6
3054,13676,5
3055,13681,6
3056,13682,6
3057,13693,6
3058,13694,6
3059,13730,6
3060,13731,6
3061,13732,6
3062,13733,6
3063,13740,6
3064,13743,6
3065,13744,6
3066,13748,6
3067,13753,5
3068,13754,6
3069,13755,6
3070,13760,5
3071,13761,5
3072,13774,6
3073,13776,6
3074,13777,6
3075,13778,6
3076,13780,6
3077,13787,6
3078,13790,5
3079,13795,6
3080,13797,6
3081,13801,6
3082,13802,6
3083,13803,6
3084,13804,6
3085,13806,6
3086,13811,6
3087,13812,6
3088,13815,5
3089,13820,5
3090,13825,6
3091,13826,6
3092,13827,6
3093,13833,6
3094,13834,6
3095,13838,6
3096,13841,6
3097,13843,6
3098,13844,6
3099,13846,6
3100,13850,5
3101,13851,5
3102,13856,6
3103,13859,6
3104,13861,5
3105,13862,6
3106,13863,6
3107,13901,5
3108,13903,5
3109,13904,5
3110,13905,3
3111,14001,6
3112,14004,5
3113,14005,6
3114,14006,6
3115,14009,6
3116,14011,6
3117,14012,6
3118,14013,3
3119,14020,5
3120,14025,6
3121,14026,6
3122,14031,7
3123,14032,7
3124,14033,6
3125,14034,6
3126,14036,6
3127,14037,6
3128,14042,6
3129,14043,5
3130,14047,6
3131,14048,5
3132,14051,7
3133,14052,7
3134,14054,6
3135,14057,6
3136,14058,6
3137,14059,6
3138,14062,6
3139,14063,5
3140,14065,6
3141,14066,6
3142,14067,6
3143,14068,5
3144,14069,6
3145,14070,6
3146,14072,7
3147,14075,6
3148,14080,6
3149,14081,3
3150,14082,6
3151,14085,7
3152,14086,6
3153,14092,6
3154,14094,6
3155,14095,5
3156,14098,6
3157,14102,6
3158,14103,5
3159,14105,6
3160,14108,6
3161,14109,5
3162,14111,6
3163,14120,6
3164,14126,6
3165,14127,7
3166,14129,3
3167,14131,6
3168,14132,6
3169,14134,6
3170,14136,6
3171,14139,6
3172,14141,6
3173,14143,6
3174,14150,5
3175,14167,6
3176,14170,6
3177,14172,6
3178,14174,6
3179,14201,3
3180,14202,4
3181,14203,3
3182,14204,3
3183,14205,3
3184,14206,5
3185,14207,3
3186,14208,3
3187,14209,4
3188,14210,5
3189,14211,3
3190,14212,3
3191,14213,3
3192,14214,5
3193,14215,3
3194,14216,5
3195,14217,5
3196,14218,5
3197,14219,5
3198,14220,5
3199,14221,5
3200,14222,5
3201,14223,5
3202,14224,5
3203,14225,5
3204,14226,5
3205,14227,5
3206,14228,5
3207,14240,3
3208,14301,3
3209,14302,3
3210,14303,5
3211,14304,6
3212,14305,5
3213,14411,6
3214,14414,6
3215,14420,5
3216,14422,6
3217,14423,6
3218,14424,5
3219,14425,6
3220,14427,6
3221,14428,6
3222,14432,6
3223,14433,6
3224,14435,6
3225,14437,6
3226,14441,6
3227,14445,5
3228,14450,7
3229,14454,5
3230,14456,5
3231,14464,6
3232,14467,6
3233,14468,6
3234,14470,6
3235,14471,6
3236,14472,6
3237,14475,6
3238,14477,6
3239,14478,6
3240,14480,6
3241,14481,6
3242,14482,6
3243,14485,6
3244,14486,5
3245,14489,6
3246,14502,7
3247,14504,6
3248,14505,6
3249,14506,7
3250,14507,6
3251,14510,6
3252,14511,6
3253,14512,7
3254,14513,5
3255,14514,6
3256,14516,6
3257,14517,6
3258,14519,6
3259,14522,6
3260,14526,7
3261,14527,6
3262,14530,6
3263,14532,6
3264,14534,7
3265,14536,6
3266,14541,6
3267,14543,6
3268,14544,6
3269,14546,5
3270,14551,6
3271,14555,6
3272,14559,6
3273,14561,6
3274,14564,7
3275,14568,6
3276,14569,6
3277,14572,6
3278,14580,7
3279,14586,5
3280,14589,6
3281,14603,3
3282,14604,3
3283,14605,3
3284,14606,1
3285,14607,4
3286,14608,3
3287,14609,5
3288,14610,5
3289,14611,3
3290,14612,5
3291,14613,3
3292,14615,5
3293,14616,6
3294,14617,6
3295,14618,7
3296,14619,3
3297,14620,5
3298,14621,3
3299,14622,1
3300,14623,5
3301,14624,6
3302,14625,6
3303,14626,6
3304,14701,5
3305,14702,3
3306,14709,6
3307,14710,6
3308,14712,6
3309,14714,6
3310,14723,6
3311,14724,6
3312,14727,6
3313,14731,6
3314,14733,6
3315,14736,6
3316,14737,6
3317,14738,6
3318,14740,6
3319,14744,5
3320,14747,6
3321,14748,6
3322,14750,6
3323,14752,6
3324,14753,5
3325,14755,6
3326,14757,6
3327,14760,5
3328,14769,6
3329,14770,6
3330,14772,6
3331,14779,6
3332,14784,6
3333,14787,6
3334,14801,6
3335,14802,5
3336,14806,6
3337,14807,6
3338,14809,6
3339,14810,5
3340,14812,6
3341,14813,6
3342,14814,6
3343,14816,5
3344,14818,6
3345,14821,6
3346,14823,6
3347,14825,6
3348,14830,5
3349,14840,6
3350,14843,5
3351,14845,6
3352,14847,6
3353,14850,5
3354,14851,5
3355,14852,5
3356,14853,5
3357,14858,6
3358,14859,6
3359,14860,6
3360,14865,6
3361,14867,6
3362,14870,5
3363,14872,6
3364,14873,6
3365,14874,6
3366,14878,6
3367,14879,6
3368,14880,5
3369,14881,6
3370,14882,6
3371,14883,6
3372,14884,6
3373,14886,6
3374,14889,6
3375,14891,6
3376,14892,5
3377,14894,6
3378,14897,6
3379,14898,6
3380,14901,6
3381,14903,5
3382,14904,5
3383,14905,5
3384,15001,6
3385,15003,6
3386,15005,6
3387,15007,7
3388,15009,6
3389,15010,6
3390,15012,6
3391,15014,6
3392,15015,7
3393,15017,5
3394,15019,6
3395,15021,6
3396,15022,6
3397,15024,6
3398,15025,6
3399,15026,6
3400,15027,6
3401,15033,6
3402,15034,6
3403,15035,6
3404,15037,6
3405,15042,6
3406,15043,6
3407,15044,7
3408,15045,6
3409,15046,6
3410,15050,6
3411,15051,7
3412,15052,6
3413,15055,5
3414,15056,6
3415,15057,6
3416,15059,5
3417,15061,6
3418,15062,5
3419,15063,6
3420,15064,6
3421,15065,6
3422,15066,6
3423,15067,6
3424,15068,6
3425,15071,6
3426,15074,6
3427,15076,6
3428,15081,6
3429,15083,6
3430,15084,6
3431,15085,6
3432,15086,7
3433,15088,6
3434,15089,6
3435,15090,7
3436,15101,6
3437,15102,6
3438,15104,3
3439,15106,5
3440,15108,6
3441,15110,3
3442,15112,5
3443,15116,6
3444,15120,6
3445,15122,6
3446,15126,6
3447,15127,7
3448,15129,6
3449,15131,6
3450,15132,5
3451,15133,6
3452,15134,3
3453,15135,6
3454,15136,6
3455,15137,6
3456,15139,5
3457,15140,6
3458,15142,6
3459,15143,7
3460,15144,6
3461,15145,6
3462,15146,6
3463,15147,6
3464,15148,5
3465,15201,5
3466,15202,5
3467,15203,5
3468,15204,5
3469,15205,5
3470,15206,5
3471,15207,5
3472,15208,3
3473,15209,6
3474,15210,5
3475,15211,5
3476,15212,6
3477,15213,5
3478,15214,3
3479,15215,5
3480,15216,5
3481,15217,6
3482,15218,5
3483,15219,3
3484,15220,5
3485,15221,3
3486,15222,4
3487,15223,6
3488,15224,5
3489,15225,6
3490,15226,6
3491,15227,6
3492,15228,7
3493,15229,6
3494,15232,4
3495,15233,6
3496,15234,6
3497,15235,6
3498,15236,6
3499,15237,6
3500,15238,7
3501,15239,6
3502,15241,7
3503,15243,5
3504,15244,5
3505,15260,5
3506,15301,5
3507,15311,6
3508,15312,6
3509,15314,6
3510,15316,6
3511,15317,6
3512,15320,6
3513,15321,6
3514,15322,6
3515,15327,6
3516,15329,6
3517,15330,6
3518,15332,6
3519,15342,6
3520,15344,6
3521,15345,6
3522,15360,6
3523,15363,7
3524,15364,6
3525,15367,7
3526,15370,6
3527,15376,6
3528,15401,5
3529,15411,6
3530,15417,5
3531,15419,5
3532,15423,6
3533,15425,6
3534,15427,6
3535,15428,6
3536,15431,6
3537,15433,6
3538,15436,6
3539,15438,6
3540,15442,6
3541,15445,6
3542,15446,6
3543,15451,6
3544,15456,6
